user_id,sentiment
15129380.0,0.0
15131355.0,0.0
15131462.0,0.0
15160172.0,0.0
15163087.0,-1.0
15169183.0,0.0
15173291.0,0.0
15196730.0,1.0
15203926.0,-1.0
15204007.0,0.0
15210339.0,-1.0
15224191.0,1.0
15227361.0,0.0
15240855.0,-1.0
15245984.0,0.0
15247690.0,0.0
15248550.0,-1.0
15249166.0,1.0
15258454.0,0.0
15288582.0,-1.0
15289037.0,0.0
15290233.0,-1.0
15294682.0,-1.0
15300187.0,0.0
15300677.0,0.0
15301029.0,0.0
15301778.0,-1.0
15305044.0,0.0
15309290.0,0.0
15312876.0,1.0
15322688.0,0.0
15329132.0,0.0
15330022.0,-1.0
15343309.0,-1.0
15344849.0,0.0
15382950.0,0.0
15393506.0,-1.0
15395753.0,0.0
15399369.0,0.0
15412900.0,-1.0
15426668.0,-1.0
15433452.0,-1.0
15446424.0,1.0
15446531.0,-1.0
15449744.0,-1.0
15455253.0,-1.0
15458694.0,0.0
15475130.0,0.0
15476905.0,0.0
15480029.0,-0.5
15482679.0,0.0
15496626.0,-1.0
15497298.0,-0.6666666666666666
15515539.0,0.0
15523835.0,-1.0
15533241.0,0.0
15554091.0,0.0
15558381.0,0.0
15558877.0,0.0
15577545.0,-0.5
15583586.0,0.0
15592151.0,0.5
15593696.0,-1.0
15621501.0,-1.0
15634564.0,-1.0
15635267.0,-1.0
15649653.0,1.0
15658896.0,-1.0
15659909.0,0.0
15664855.0,1.0
15675441.0,0.0
15694707.0,0.0
15706988.0,0.0
15711730.0,0.0
15714181.0,0.0
15717390.0,-1.0
15720918.0,-0.7357142857142858
15723264.0,0.0
15724110.0,0.0
15730242.0,0.0
15735853.0,-1.0
15741261.0,1.0
15741370.0,-1.0
15741851.0,0.0
15742830.0,0.0
15745441.0,-1.0
15752446.0,0.0
15758618.0,-1.0
15768342.0,-1.0
15773928.0,-1.0
15807344.0,-0.6
15808647.0,0.0
15808700.0,1.0
15810854.0,-0.5
15813400.0,-1.0
15818951.0,0.0
15826553.0,-0.5
15838388.0,0.0
15844321.0,0.0
15864446.0,-1.0
15867269.0,0.0
15874552.0,-1.0
15914533.0,0.0
15918353.0,0.0
15926176.0,0.2
15947342.0,-1.0
15950054.0,0.23404255319148937
15951592.0,-1.0
15965877.0,-0.3333333333333333
15966487.0,0.0
15978689.0,-1.0
15982094.0,1.0
15993421.0,-0.5
15993931.0,0.0
15999667.0,-1.0
16012783.0,-1.0
16013736.0,-1.0
16019166.0,0.0
16026430.0,0.0
16028049.0,0.0
16028985.0,-1.0
16030101.0,-1.0
16031682.0,-1.0
16031984.0,0.0
16037600.0,1.0
16043218.0,0.0
16049790.0,0.0
16071190.0,-0.6666666666666666
16071835.0,0.0
16081927.0,0.0
16098847.0,0.0
16103311.0,-1.0
16105433.0,-1.0
16116288.0,-1.0
16123660.0,-0.5
16127666.0,-1.0
16132164.0,-1.0
16135666.0,-1.0
16136984.0,-1.0
16140325.0,-1.0
16145097.0,0.6153846153846154
16149949.0,0.0
16153287.0,1.0
16153317.0,-1.0
16155063.0,-1.0
16187817.0,-1.0
16189227.0,-1.0
16190409.0,1.0
16191564.0,-1.0
16192899.0,-1.0
16208811.0,0.0
16213179.0,0.0
16224705.0,-1.0
16230530.0,1.0
16234821.0,0.0
16240456.0,-1.0
16246573.0,0.5
16279337.0,0.0
16295027.0,1.0
16297009.0,0.0
16297067.0,-1.0
16305848.0,0.0
16309969.0,0.0
16311833.0,0.0
16316179.0,0.0
16326019.0,0.0
16330438.0,0.0
16340092.0,0.0
16347635.0,1.0
16351578.0,-1.0
16358213.0,-1.0
16364758.0,-0.5
16365768.0,0.0
16378751.0,0.0
16381061.0,-1.0
16382939.0,-1.0
16383955.0,-1.0
16388470.0,0.0
16390652.0,0.0
16403723.0,-1.0
16416453.0,-1.0
16432566.0,0.0
16443135.0,0.0
16443599.0,0.0
16446705.0,0.0
16453340.0,-1.0
16455997.0,-1.0
16457364.0,-1.0
16460916.0,1.0
16467567.0,0.0
16468925.0,-0.4
16472781.0,-1.0
16472946.0,-1.0
16474075.0,0.0
16474745.0,-1.0
16479673.0,-1.0
16491569.0,0.0
16491845.0,-1.0
16498618.0,-1.0
16500498.0,-1.0
16513258.0,0.0
16522805.0,-1.0
16577649.0,0.0
16584730.0,0.0
16599101.0,0.0
16610427.0,0.0
16612853.0,-1.0
16625918.0,-1.0
16630358.0,-1.0
16643977.0,-1.0
16644063.0,-1.0
16645396.0,0.0
16671475.0,-1.0
16680882.0,0.0
16680988.0,0.0
16682772.0,-1.0
16689633.0,0.03296703296703297
16693661.0,-0.6
16710610.0,0.0
16736800.0,-1.0
16744446.0,1.0
16752270.0,-1.0
16753540.0,-1.0
16795628.0,-1.0
16799528.0,0.0
16801780.0,0.0
16814727.0,1.0
16826617.0,1.0
16872011.0,0.0
16873644.0,-1.0
16883024.0,-1.0
16889077.0,1.0
16891240.0,-1.0
16893205.0,-1.0
16899769.0,0.0
16900154.0,0.5384615384615384
16912124.0,-1.0
16912498.0,-1.0
16925019.0,0.0
16929108.0,0.3950617283950617
16929998.0,1.0
16936686.0,0.0
16953833.0,0.0
16954430.0,0.0
16962189.0,-1.0
16977860.0,-1.0
16978119.0,-1.0
16983234.0,0.0
16985737.0,-1.0
17001490.0,-0.16666666666666666
17001893.0,-1.0
17008847.0,-1.0
17012173.0,-1.0
17015519.0,-1.0
17027924.0,0.0
17032238.0,-1.0
17035875.0,-1.0
17052857.0,0.0
17054817.0,1.0
17057540.0,-1.0
17058879.0,-1.0
17072387.0,-1.0
17074868.0,-1.0
17079973.0,-1.0
17084854.0,-0.5
17087273.0,1.0
17088295.0,0.0
17088530.0,0.0
17088913.0,-1.0
17089636.0,-0.14285714285714285
17090114.0,-1.0
17121146.0,0.0
17133739.0,0.0
17136186.0,-1.0
17138435.0,1.0
17138634.0,0.0
17145862.0,0.0
17147341.0,-1.0
17154314.0,0.0
17157382.0,0.0
17171578.0,0.0
17176686.0,-1.0
17178656.0,0.0
17202735.0,-1.0
17209415.0,1.0
17211477.0,-1.0
17213297.0,0.0
17220423.0,-0.5
17224370.0,0.5
17235299.0,0.0
17237540.0,1.0
17238282.0,0.0
17238395.0,0.2857142857142857
17238419.0,0.3333333333333333
17259482.0,0.0
17263673.0,1.0
17264476.0,0.0
17277421.0,-1.0
17280041.0,-0.6666666666666666
17283062.0,-1.0
17291709.0,-0.3333333333333333
17292722.0,0.0
17311150.0,-1.0
17313002.0,0.0
17314838.0,0.0
17348318.0,-1.0
17348594.0,-1.0
17356855.0,-1.0
17370514.0,0.0
17372783.0,-0.5
17372959.0,-1.0
17388410.0,1.0
17407663.0,-1.0
17415831.0,0.0
17423554.0,-1.0
17434625.0,-1.0
17437733.0,-0.25
17443529.0,0.0
17449331.0,-0.5555555555555556
17451404.0,1.0
17453548.0,0.0
17488617.0,0.0
17495574.0,0.0
17503552.0,0.0
17516252.0,-1.0
17540890.0,0.0
17544442.0,0.0
17546782.0,-1.0
17548492.0,-1.0
17551508.0,0.0
17574329.0,-1.0
17581050.0,-1.0
17606584.0,1.0
17630125.0,0.0
17651160.0,1.0
17652955.0,0.0
17653405.0,-1.0
17656663.0,-0.3333333333333333
17660135.0,0.0
17688714.0,0.0
17690313.0,-1.0
17693506.0,-1.0
17714851.0,1.0
17723504.0,-0.5
17734733.0,1.0
17753089.0,0.0
17757913.0,-1.0
17793117.0,0.0
17799424.0,-1.0
17808423.0,-1.0
17813513.0,-1.0
17820858.0,-1.0
17830132.0,0.0
17847111.0,0.0
17848644.0,0.0
17861058.0,-1.0
17862325.0,0.5
17871950.0,-1.0
17885604.0,0.0
17888010.0,0.0
17888709.0,-1.0
17888754.0,-0.6666666666666666
17896573.0,0.0
17899712.0,0.0
17900886.0,1.0
17903397.0,-1.0
17925309.0,-1.0
17941504.0,1.0
17969151.0,-0.5
17972265.0,-0.5
17980725.0,0.0
18002731.0,-0.5
18005545.0,-1.0
18006842.0,0.0
18018665.0,-1.0
18021949.0,0.0
18025295.0,-0.42857142857142855
18033503.0,-0.5
18036068.0,-1.0
18037002.0,-1.0
18040291.0,-1.0
18046695.0,-0.5
18060687.0,-1.0
18063695.0,-1.0
18067825.0,0.0
18074045.0,0.0
18082945.0,0.0
18089522.0,-1.0
18101258.0,0.0
18104730.0,0.0
18106971.0,0.0
18130075.0,-1.0
18142761.0,-0.1323529411764706
18155390.0,0.0
18161415.0,0.0
18182080.0,0.0
18183967.0,0.0
18195001.0,0.0
18198650.0,0.0
18200888.0,-1.0
18208076.0,0.0
18217143.0,-1.0
18267548.0,0.0
18269496.0,0.0
18283901.0,-1.0
18294521.0,-1.0
18303803.0,1.0
18325504.0,-1.0
18344053.0,0.0
18350276.0,-1.0
18351220.0,-1.0
18353495.0,-1.0
18363962.0,0.0
18367877.0,-1.0
18394104.0,-1.0
18408107.0,-1.0
18422966.0,-1.0
18442280.0,-1.0
18456876.0,-1.0
18457820.0,-0.047619047619047616
18465392.0,-1.0
18471312.0,0.0
18484282.0,0.0
18491441.0,0.0
18491914.0,-1.0
18497434.0,1.0
18510006.0,-1.0
18518944.0,-1.0
18522327.0,-1.0
18529372.0,-0.75
18536584.0,-1.0
18544610.0,-1.0
18550318.0,-1.0
18554720.0,-1.0
18560524.0,-0.5
18563796.0,0.0
18565016.0,1.0
18567018.0,1.0
18567229.0,-1.0
18568949.0,0.0
18576176.0,-1.0
18601027.0,-1.0
18602100.0,-1.0
18604134.0,-1.0
18606670.0,0.0
18616635.0,0.0
18619190.0,-1.0
18635949.0,0.0
18645770.0,-1.0
18651767.0,-1.0
18652879.0,-1.0
18692552.0,-0.2
18693953.0,-1.0
18725633.0,0.0
18733276.0,-1.0
18733999.0,0.0
18748285.0,0.0
18788107.0,-1.0
18809354.0,-1.0
18810275.0,0.0
18824442.0,-1.0
18825331.0,-1.0
18840244.0,-1.0
18846192.0,0.0
18850156.0,-1.0
18884389.0,-1.0
18889479.0,-1.0
18903297.0,0.0
18922882.0,-1.0
18927528.0,-1.0
18928388.0,-0.3333333333333333
18928764.0,0.0
18938208.0,-1.0
18940451.0,-1.0
18956073.0,1.0
18962724.0,-1.0
18965007.0,0.0
18976044.0,0.0
19004536.0,0.0
19005151.0,0.0
19026735.0,0.0
19036161.0,0.0
19040081.0,-1.0
19053113.0,-1.0
19066543.0,0.0
19077017.0,-1.0
19077401.0,-1.0
19088288.0,-1.0
19101184.0,-1.0
19103087.0,0.0
19118074.0,-1.0
19148225.0,-1.0
19150368.0,-1.0
19164969.0,-1.0
19169240.0,1.0
19171014.0,0.0
19181564.0,-1.0
19212015.0,-1.0
19223278.0,-0.5
19248117.0,-1.0
19248396.0,-1.0
19248780.0,-1.0
19274314.0,-0.2857142857142857
19281751.0,0.0
19303879.0,0.0
19318573.0,-1.0
19320956.0,0.0
19329119.0,-1.0
19343934.0,0.0
19363186.0,0.0
19371104.0,-1.0
19379462.0,-1.0
19413941.0,-1.0
19427164.0,-1.0
19432346.0,0.0
19446454.0,-1.0
19461584.0,0.0
19476729.0,0.0
19509392.0,0.0
19509858.0,-1.0
19515117.0,0.0
19516602.0,-1.0
19517580.0,0.0
19546277.0,0.0
19548603.0,-1.0
19551313.0,0.0
19557914.0,-1.0
19560636.0,0.0
19561169.0,1.0
19563264.0,-1.0
19566472.0,-1.0
19578777.0,-1.0
19612749.0,0.0
19627094.0,1.0
19636458.0,-1.0
19654085.0,0.0
19663512.0,0.0
19664367.0,0.0
19668407.0,-1.0
19719748.0,0.0
19722699.0,0.0
19747338.0,0.0
19751798.0,0.0
19782047.0,0.0
19790654.0,-1.0
19794121.0,0.0
19808401.0,-1.0
19835018.0,-1.0
19835490.0,-0.25
19841902.0,0.0
19851429.0,-1.0
19855269.0,-1.0
19866348.0,-1.0
19867280.0,-1.0
19874819.0,0.0
19879777.0,-1.0
19881027.0,-1.0
19894694.0,-1.0
19918353.0,0.0
19939139.0,-0.14285714285714285
19949246.0,-0.6666666666666666
19981238.0,0.0
19988377.0,0.0
19992587.0,0.0
20007589.0,-1.0
20012329.0,0.0
20014516.0,1.0
20036021.0,0.0
20106738.0,-1.0
20113113.0,0.0
20114738.0,-0.5
20195562.0,-1.0
20197657.0,-1.0
20204451.0,0.0
20256171.0,0.0
20261339.0,1.0
20269833.0,-1.0
20293015.0,-1.0
20313126.0,0.0
20353514.0,0.0
20354397.0,0.0
20390823.0,0.0
20409859.0,-1.0
20419776.0,0.0
20430541.0,0.0
20435347.0,0.0
20436035.0,0.0
20457323.0,0.0
20459374.0,-1.0
20517132.0,1.0
20518171.0,0.0
20527282.0,-0.5
20539154.0,-1.0
20548784.0,0.0
20566189.0,0.0
20575398.0,-1.0
20577610.0,0.0
20600882.0,-1.0
20615807.0,1.0
20634939.0,-1.0
20642872.0,1.0
20643785.0,-1.0
20646382.0,-1.0
20651091.0,-1.0
20655334.0,-1.0
20655346.0,-1.0
20660342.0,0.0
20667366.0,-1.0
20678538.0,0.0
20679898.0,-1.0
20682242.0,0.0
20698649.0,-1.0
20700623.0,-1.0
20711495.0,0.0
20715638.0,-0.16666666666666666
20716703.0,-1.0
20717865.0,-1.0
20729667.0,-0.5
20732877.0,-1.0
20738581.0,-1.0
20769766.0,0.0
20774514.0,0.0
20796099.0,-1.0
20806851.0,1.0
20810335.0,0.0
20847578.0,0.0
20859275.0,-1.0
20866143.0,0.0
20872280.0,0.0
20900664.0,-1.0
20926151.0,-1.0
20941458.0,0.0
20941733.0,-0.25
20947748.0,-0.5
20968053.0,-1.0
20969028.0,-1.0
20995210.0,-1.0
20998821.0,0.0
21009701.0,-1.0
21013471.0,-1.0
21021385.0,0.0
21032566.0,0.0
21060653.0,-1.0
21114847.0,0.0
21125753.0,-1.0
21126648.0,0.0
21144568.0,0.0
21154625.0,-0.3333333333333333
21155169.0,1.0
21155466.0,-1.0
21158423.0,1.0
21159556.0,-1.0
21191587.0,0.0
21198956.0,0.0
21212176.0,-1.0
21230960.0,-1.0
21233891.0,-0.25
21236932.0,-1.0
21243765.0,-1.0
21245713.0,-1.0
21260863.0,-1.0
21279715.0,0.0
21288615.0,1.0
21295669.0,0.0
21298339.0,0.0
21306486.0,1.0
21312961.0,0.0
21331930.0,0.0
21345227.0,-0.21428571428571427
21358532.0,0.0
21374584.0,-1.0
21410268.0,-1.0
21414576.0,0.0
21428883.0,-1.0
21430553.0,-1.0
21441975.0,0.0
21442982.0,0.0
21482462.0,-1.0
21497793.0,-1.0
21504834.0,1.0
21516977.0,0.0
21552376.0,-1.0
21569218.0,0.0
21573162.0,-1.0
21574320.0,-1.0
21577894.0,-1.0
21579140.0,0.0
21606830.0,0.0
21619437.0,0.0
21630565.0,-1.0
21642933.0,0.0
21666786.0,-1.0
21675256.0,-1.0
21683301.0,-1.0
21684052.0,-1.0
21688555.0,-1.0
21696279.0,-1.0
21705032.0,0.0
21721506.0,0.0
21734052.0,-1.0
21742949.0,-1.0
21770520.0,0.0
21780652.0,0.0
21832699.0,1.0
21855179.0,-0.6666666666666666
21858674.0,-0.5
21890241.0,-0.5
21906543.0,0.0
21907184.0,-1.0
21916472.0,-1.0
21925887.0,-0.5714285714285714
21938457.0,0.0
21948091.0,-0.5
21950364.0,-1.0
21951518.0,-1.0
21969281.0,-0.3333333333333333
21969717.0,0.0
21994671.0,0.0
22009023.0,-0.5
22034700.0,1.0
22036565.0,1.0
22060502.0,-1.0
22069309.0,-1.0
22070871.0,-1.0
22071639.0,0.5
22076619.0,-0.6666666666666666
22077368.0,-1.0
22092819.0,0.6666666666666666
22122985.0,-0.5
22142419.0,-1.0
22147593.0,-0.6666666666666666
22148802.0,0.0
22149904.0,-0.5
22154545.0,0.5
22165261.0,-0.5
22204161.0,-1.0
22208499.0,0.0
22211969.0,0.0
22233539.0,0.0
22267198.0,0.0
22272625.0,0.0
22273608.0,0.0
22281167.0,0.0
22288129.0,1.0
22292951.0,0.0
22295360.0,0.0
22304250.0,-1.0
22307694.0,-1.0
22319829.0,0.0
22366704.0,-1.0
22367283.0,0.0
22371560.0,-1.0
22373012.0,-1.0
22376940.0,-1.0
22382402.0,-1.0
22397314.0,-0.5
22422258.0,0.0
22429358.0,-1.0
22453211.0,-1.0
22461159.0,0.0
22492849.0,-1.0
22497696.0,-1.0
22511319.0,-1.0
22514565.0,0.0
22530468.0,0.0
22546420.0,0.125
22548775.0,-1.0
22552071.0,0.0
22565690.0,1.0
22567734.0,-1.0
22578903.0,-1.0
22598862.0,0.0
22603571.0,-1.0
22637980.0,-1.0
22648912.0,0.0
22651995.0,-1.0
22652774.0,1.0
22674353.0,-1.0
22676772.0,0.0
22680098.0,0.0
22682422.0,0.0
22688529.0,-1.0
22697810.0,0.05555555555555555
22698693.0,0.0
22716237.0,-1.0
22730293.0,-1.0
22736351.0,1.0
22737278.0,0.0
22747655.0,-1.0
22762146.0,-1.0
22795268.0,0.0
22798463.0,-1.0
22803302.0,-0.5
22813260.0,0.0
22819266.0,-1.0
22823263.0,0.0
22833853.0,-0.3333333333333333
22844639.0,0.0
22855346.0,-1.0
22855445.0,1.0
22858466.0,-1.0
22881550.0,0.0
22921528.0,0.0
22922231.0,-0.3333333333333333
22947474.0,0.0
22969087.0,0.0
22984215.0,-1.0
22988539.0,0.3333333333333333
23008743.0,-0.4444444444444444
23023227.0,0.0
23025314.0,0.0
23025730.0,-0.6511627906976745
23031688.0,0.0
23039009.0,-1.0
23039605.0,-1.0
23057591.0,0.0
23086574.0,-1.0
23096040.0,-1.0
23103488.0,0.0
23114103.0,-1.0
23116280.0,0.5
23156191.0,0.0
23191482.0,0.0
23206853.0,-1.0
23253863.0,-1.0
23257566.0,0.0
23268634.0,0.0
23308520.0,0.0
23316834.0,-1.0
23323836.0,0.0
23323939.0,0.0
23333102.0,1.0
23341160.0,0.0
23342203.0,-0.5
23372897.0,0.0
23383876.0,0.0
23394537.0,1.0
23404315.0,-1.0
23408528.0,-1.0
23447418.0,0.0
23486355.0,0.0
23490130.0,-1.0
23492701.0,0.0
23504313.0,-1.0
23520927.0,-1.0
23542279.0,-1.0
23543561.0,-1.0
23544544.0,1.0
23584599.0,-1.0
23608092.0,-1.0
23625665.0,-1.0
23634463.0,-1.0
23637934.0,1.0
23677825.0,1.0
23690484.0,-1.0
23707239.0,-1.0
23729356.0,-0.5
23749865.0,0.0
23752466.0,0.0
23760361.0,-1.0
23801480.0,0.0
23802474.0,-1.0
23820831.0,-0.5
23824000.0,-1.0
23828118.0,0.0
23848444.0,0.0
23853560.0,-1.0
23865135.0,1.0
23891063.0,-1.0
23905759.0,0.0
23948496.0,-1.0
23983559.0,-1.0
23994947.0,-1.0
24033566.0,-1.0
24058007.0,0.0
24069742.0,-1.0
24076261.0,0.0
24099727.0,-1.0
24108384.0,0.0
24129255.0,-1.0
24143255.0,1.0
24174797.0,-1.0
24186792.0,0.0
24190527.0,0.0
24198047.0,0.0
24203117.0,-1.0
24206787.0,1.0
24256896.0,-1.0
24278161.0,-1.0
24307111.0,0.0
24311134.0,0.0
24321895.0,0.0
24356672.0,0.0
24385943.0,0.3333333333333333
24465683.0,-1.0
24528681.0,-1.0
24539126.0,1.0
24541819.0,-1.0
24547328.0,-1.0
24559122.0,0.0
24579609.0,0.0
24598156.0,-1.0
24633680.0,0.0
24639297.0,0.0
24694082.0,1.0
24702086.0,-1.0
24704715.0,0.0
24751297.0,0.0
24753398.0,0.25
24762884.0,-1.0
24791956.0,0.0
24817432.0,-0.5
24843232.0,-1.0
24851695.0,-1.0
24858880.0,-1.0
24894281.0,0.0
24895587.0,-0.5
24898621.0,1.0
24970770.0,-1.0
24972791.0,0.0
24976387.0,0.0
24986617.0,0.0
25061798.0,0.0
25085660.0,-1.0
25096177.0,0.0
25111672.0,0.0
25114343.0,-0.5
25117028.0,-1.0
25121600.0,0.0
25130508.0,0.0
25136945.0,1.0
25178785.0,0.0
25199867.0,-0.5
25278798.0,0.0
25303049.0,0.0
25321696.0,0.0
25332216.0,-1.0
25332461.0,1.0
25334766.0,-1.0
25343323.0,-1.0
25377285.0,-1.0
25377589.0,-1.0
25393191.0,-0.6666666666666666
25393894.0,0.0
25417067.0,-0.5
25423756.0,0.0
25467847.0,-1.0
25540822.0,-1.0
25573184.0,0.0
25595195.0,0.0
25611510.0,0.0
25623482.0,-1.0
25634556.0,-0.6666666666666666
25648061.0,0.0
25648165.0,0.0
25657215.0,-1.0
25702998.0,0.0
25718981.0,-0.5
25721886.0,0.0
25724325.0,-1.0
25730980.0,-1.0
25738391.0,-1.0
25758495.0,-1.0
25766145.0,-0.3333333333333333
25766596.0,-1.0
25773567.0,-1.0
25774093.0,-1.0
